bulletinFamily,description,modified,id,published,href,title,type,cvss,enchantments
NVD,Integer overflow in the phar_parse_tarfile function in tar.c in the phar extension in PHP before 5.3.14 and 5.4.x before 5.4.4 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via a crafted tar file that triggers a heap-based buffer overflow.,2012-09-22T03:32:00,CVE-2012-2386,2012-07-07T10:21:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-2386,CVE-2012-2386,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The _zip_name_locate function in zip_name_locate.c in the Zip extension in PHP before 5.3.6 does not properly handle a ZIPARCHIVE::FL_UNCHANGED argument, which might allow context-dependent attackers to cause a denial of service (NULL pointer dereference) via an empty ZIP archive that is processed with a (1) locateName or (2) statName operation.
Per: http://cwe.mitre.org/data/definitions/476.html
'CWE-476: NULL Pointer Dereference'",2018-10-30T16:26:00,CVE-2011-0421,2011-03-20T02:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-0421,CVE-2011-0421,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"PHP before 5.3.9 has improper libxslt security settings, which allows remote attackers to create arbitrary files via a crafted XSLT stylesheet that uses the libxslt output extension.",2018-01-18T02:29:00,CVE-2012-0057,2012-02-02T00:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-0057,CVE-2012-0057,cve,"{'score': 6.4, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The gdImageCreateFromXpm function in gdxpm.c in libgd, as used in PHP 5.4.26 and earlier, allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted color table in an XPM file.",2017-01-07T02:59:00,CVE-2014-2497,2014-03-21T14:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-2497,CVE-2014-2497,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,Integer overflow in the SdnToJulian function in the Calendar extension in PHP before 5.3.6 allows context-dependent attackers to cause a denial of service (application crash) via a large integer in the first argument to the cal_from_jd function.,2018-10-30T16:26:00,CVE-2011-1466,2011-03-20T02:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-1466,CVE-2011-1466,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Buffer overflow in the strval function in PHP before 5.3.6, when the precision configuration option has a large value, might allow context-dependent attackers to cause a denial of service (application crash) via a small numerical value in the argument.",2018-10-30T16:26:00,CVE-2011-1464,2011-03-20T02:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-1464,CVE-2011-1464,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,The SQLite functionality in PHP before 5.3.15 allows remote attackers to bypass the open_basedir protection mechanism via unspecified vectors.,2017-12-01T02:29:00,CVE-2012-3365,2012-07-20T10:40:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-3365,CVE-2012-3365,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Unspecified vulnerability in the NumberFormatter::setSymbol (aka numfmt_set_symbol) function in the Intl extension in PHP before 5.3.6 allows context-dependent attackers to cause a denial of service (application crash) via an invalid argument, a related issue to CVE-2010-4409.",2018-10-30T16:26:00,CVE-2011-1467,2011-03-20T02:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-1467,CVE-2011-1467,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Memory leak in the timezone functionality in PHP before 5.3.9 allows remote attackers to cause a denial of service (memory consumption) by triggering many strtotime function calls, which are not properly handled by the php_date_parse_tzfile cache.",2018-01-09T02:29:00,CVE-2012-0789,2012-02-14T15:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-0789,CVE-2012-0789,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,The Zip extension in PHP before 5.3.6 allows context-dependent attackers to cause a denial of service (application crash) via a ziparchive stream that is not properly handled by the stream_get_contents function.,2018-10-30T16:26:00,CVE-2011-1470,2011-03-20T02:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-1470,CVE-2011-1470,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"PHP before 5.3.4 accepts the \0 character in a pathname, which might allow context-dependent attackers to bypass intended access restrictions by placing a safe file extension after this character, as demonstrated by .php\0.jpg at the end of the argument to the file_exists function.",2018-10-30T16:26:00,CVE-2006-7243,2011-01-18T20:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2006-7243,CVE-2006-7243,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"sapi/cgi/cgi_main.c in PHP before 5.3.12 and 5.4.x before 5.4.2, when configured as a CGI script (aka php-cgi), does not properly handle query strings that lack an = (equals sign) character, which allows remote attackers to execute arbitrary code by placing command-line options in the query string, related to lack of skipping a certain php_getopt for the 'd' case.",2018-01-18T02:29:00,CVE-2012-1823,2012-05-11T10:15:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-1823,CVE-2012-1823,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The SOAP parser in PHP before 5.3.23 and 5.4.x before 5.4.13 allows remote attackers to read arbitrary files via a SOAP WSDL file containing an XML external entity declaration in conjunction with an entity reference, related to an XML External Entity (XXE) issue in the soap_xmlParseFile and soap_xmlParseMemory functions.  NOTE: this vulnerability exists because of an incorrect fix for CVE-2013-1824.",2014-01-28T04:51:00,CVE-2013-1643,2013-03-06T13:10:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-1643,CVE-2013-1643,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,Session fixation vulnerability in the Sessions subsystem in PHP before 5.5.2 allows remote attackers to hijack web sessions by specifying a session ID.,2013-08-13T18:32:00,CVE-2011-4718,2013-08-13T15:04:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4718,CVE-2011-4718,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"PHP before 5.3.9 computes hash values for form parameters without restricting the ability to trigger hash collisions predictably, which allows remote attackers to cause a denial of service (CPU consumption) by sending many crafted parameters.",2018-01-09T02:29:00,CVE-2011-4885,2011-12-30T01:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4885,CVE-2011-4885,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The crypt_des (aka DES-based crypt) function in FreeBSD before 9.0-RELEASE-p2, as used in PHP, PostgreSQL, and other products, does not process the complete cleartext password if this password contains a 0x80 character, which makes it easier for context-dependent attackers to obtain access via an authentication attempt with an initial substring of the intended password, as demonstrated by a Unicode password.
As per: http://git.php.net/?p=php-src.git;a=commitdiff;h=aab49e934de1fff046e659cbec46e3d053b41c34 and http://git.php.net/?p=php-src.git;a=commitdiff_plain;h=aab49e934de1fff046e659cbec46e3d053b41c34

PHP 5.3.13 and earlier are vulnerable.
",2016-12-08T03:02:00,CVE-2012-2143,2012-07-05T14:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-2143,CVE-2012-2143,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,The libxml RSHUTDOWN function in PHP 5.x allows remote attackers to bypass the open_basedir protection mechanism and read arbitrary files via vectors involving a stream_close method call during use of a custom stream wrapper.,2014-02-18T18:57:00,CVE-2012-1171,2014-02-15T14:57:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-1171,CVE-2012-1171,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"ext/soap/soap.c in PHP before 5.3.22 and 5.4.x before 5.4.13 does not validate the relationship between the soap.wsdl_cache_dir directive and the open_basedir directive, which allows remote attackers to bypass intended access restrictions by triggering the creation of cached SOAP WSDL files in an arbitrary directory.",2014-01-28T04:51:00,CVE-2013-1635,2013-03-06T13:10:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-1635,CVE-2013-1635,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The phpinfo implementation in ext/standard/info.c in PHP before 5.4.30 and 5.5.x before 5.5.14 does not ensure use of the string data type for the PHP_AUTH_PW, PHP_AUTH_TYPE, PHP_AUTH_USER, and PHP_SELF variables, which might allow context-dependent attackers to obtain sensitive information from process memory by using the integer data type with crafted values, related to a ""type confusion"" vulnerability, as demonstrated by reading a private SSL key in an Apache HTTP Server web-hosting environment with mod_ssl and a PHP 5.3.x mod_php.",2017-01-07T03:00:00,CVE-2014-4721,2014-07-06T23:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-4721,CVE-2014-4721,cve,"{'score': 2.6, 'vector': 'AV:N/AC:H/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The PDORow implementation in PHP before 5.3.9 does not properly interact with the session feature, which allows remote attackers to cause a denial of service (application crash) via a crafted application that uses a PDO driver for a fetch and then calls the session_start function, as demonstrated by a crash of the Apache HTTP Server.",2018-01-09T02:29:00,CVE-2012-0788,2012-02-14T15:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-0788,CVE-2012-0788,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"sapi/cgi/cgi_main.c in PHP before 5.3.13 and 5.4.x before 5.4.3, when configured as a CGI script (aka php-cgi), does not properly handle query strings that lack an = (equals sign) character, which allows remote attackers to cause a denial of service (resource consumption) by placing command-line options in the query string, related to lack of skipping a certain php_getopt for the 'T' case.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-1823.",2018-01-05T02:29:00,CVE-2012-2336,2012-05-11T10:15:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-2336,CVE-2012-2336,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The utf8_decode function in PHP before 5.3.4 does not properly handle non-shortest form UTF-8 encoding and ill-formed subsequences in UTF-8 data, which makes it easier for remote attackers to bypass cross-site scripting (XSS) and SQL injection protection mechanisms via a crafted string.",2018-10-30T16:26:00,CVE-2010-3870,2010-11-12T21:00:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-3870,CVE-2010-3870,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"A bug exists in the way mod_ssl handled client renegotiations. A remote attacker could send a carefully crafted request that would cause mod_ssl to enter a loop leading to a denial of service. This bug can be only triggered with Apache HTTP Server version 2.4.37 when using OpenSSL version 1.1.1 or later, due to an interaction in changes to handling of renegotiation attempts.",2019-07-23T23:15:00,CVE-2019-0190,2019-01-30T22:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-0190,CVE-2019-0190,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in urllib2 in Python 2.x through 2.7.16 and urllib in Python 3.x through 3.7.3. CRLF injection is possible if the attacker controls a url parameter, as demonstrated by the first argument to urllib.request.urlopen with \r\n (specifically in the query string after a ? character) followed by an HTTP header or a Redis command.",2019-05-28T18:29:00,CVE-2019-9740,2019-03-13T03:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9740,CVE-2019-9740,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Python 2.7.x through 2.7.16 and 3.x through 3.7.2 is affected by: Improper Handling of Unicode Encoding (with an incorrect netloc) during NFKC normalization. The impact is: Information disclosure (credentials, cookies, etc. that are cached against a given hostname). The components are: urllib.parse.urlsplit, urllib.parse.urlparse. The attack vector is: A specially crafted URL could be incorrectly parsed to locate cookies or authentication data and send that information to a different host than when parsed correctly.",2019-06-13T16:29:00,CVE-2019-9636,2019-03-08T21:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9636,CVE-2019-9636,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in urllib2 in Python 2.x through 2.7.16 and urllib in Python 3.x through 3.7.3. CRLF injection is possible if the attacker controls a url parameter, as demonstrated by the first argument to urllib.request.urlopen with \r\n (specifically in the path component of a URL that lacks a ? character) followed by an HTTP header or a Redis command. This is similar to the CVE-2019-9740 query string issue.",2019-05-28T19:29:00,CVE-2019-9947,2019-03-23T18:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9947,CVE-2019-9947,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"python before versions 2.7.15, 3.4.9, 3.5.6rc1, 3.6.5rc1 and 3.7.0 is vulnerable to catastrophic backtracking in pop3lib's apop() method.  An attacker could use this flaw to cause denial of service.",2019-10-03T00:03:00,CVE-2018-1060,2018-06-18T14:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1060,CVE-2018-1060,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"http.cookiejar.DefaultPolicy.domain_return_ok in Lib/http/cookiejar.py in Python before 3.7.3 does not correctly validate the domain: it can be tricked into sending existing cookies to the wrong server. An attacker may abuse this flaw by using a server with a hostname that has another valid hostname as a suffix (e.g., pythonicexample.com to steal cookies for example.com). When a program uses http.cookiejar.DefaultPolicy and tries to do an HTTP connection to an attacker-controlled server, existing cookies can be leaked to the attacker. This affects 2.x through 2.7.16, 3.x before 3.4.10, 3.5.x before 3.5.7, 3.6.x before 3.6.9, and 3.7.x before 3.7.3.",2019-08-17T21:15:00,CVE-2018-20852,2019-07-13T21:15:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-20852,CVE-2018-20852,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,PHP 7.x through 7.1.5 allows remote attackers to cause a denial of service (buffer overflow and application crash) or possibly have unspecified other impact via a long string because of an Integer overflow in mysqli_real_escape_string.,2019-08-19T11:15:00,CVE-2017-9120,2018-08-02T15:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-9120,CVE-2017-9120,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in the EXIF component in PHP before 7.1.27, 7.2.x before 7.2.16, and 7.3.x before 7.3.3. There is an Invalid Read in exif_process_SOFn.",2019-06-03T15:29:00,CVE-2019-9640,2019-03-09T00:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9640,CVE-2019-9640,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Python's elementtree C accelerator failed to initialise Expat's hash salt during initialization. This could make it easy to conduct denial of service attacks against Expat by constructing an XML document that would cause pathological hash collisions in Expat's internal data structures, consuming large amounts CPU and RAM. Python 3.8, 3.7, 3.6, 3.5, 3.4, 2.7 are believed to be vulnerable.",2019-10-03T00:03:00,CVE-2018-14647,2018-09-25T00:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-14647,CVE-2018-14647,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"python before versions 2.7.15, 3.4.9, 3.5.6rc1, 3.6.5rc1 and 3.7.0 is vulnerable to catastrophic backtracking in the difflib.IS_LINE_JUNK method.  An attacker could use this flaw to cause denial of service.",2019-10-03T00:03:00,CVE-2018-1061,2018-06-19T12:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1061,CVE-2018-1061,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
